"","DJF","MAM","JJA","SON"
"1980",-0.29526033474405,-0.590239611235465,-0.324726565381496,-0.613097103369628
"1981",-1.36449837542085,-1.26958999528307,0.333172905288805,1.56400935504075
"1982",1.07258596268583,0.027104534571425,-1.43018320925101,-1.26393257313205
"1983",-0.579413443140712,-1.27670091747875,-0.920461929196126,-0.6707662920952
"1984",0.133012475750414,0.96337734872673,1.17284690803588,1.50547212819942
"1985",0.418427527671472,-0.0141762979698674,0.153030937893011,0.173896135717738
"1986",-0.294356666156948,-0.0369087191783824,0.16847145020824,-1.12062751527999
"1987",-0.830032115557819,0.334459730393096,1.76297649482285,1.41597994603796
"1988",0.908895779647226,2.40705374554525,2.23320964481756,0.765574968391252
"1989",-0.141344512122142,-0.450751012669694,1.00521651615555,0.813738221585762
"1990",-1.03056789748469,-0.446684785574708,-0.269175683056458,0.273394433289101
"1991",-0.150930861150045,0.555672073728373,1.02313164133768,-1.48396843395478
"1992",-1.36308578031081,-1.82755989900848,-1.57816526192905,-1.44079294341869
"1993",-0.974272128584902,-0.774680051810346,-0.495272691204885,1.79643210131486
"1994",0.61166484949471,0.354839170131157,-0.762180334296642,-0.458688913268094
"1995",0.527593739190255,1.62024555140291,1.01330150685603,-0.186259892388465
"1996",-0.590316833728953,1.18120711731442,1.24926810737081,-1.20291319913724
"1997",-1.92528861848421,-2.1776017065023,-1.15512022604921,0.24095707319847
"1998",1.81886928461763,0.476382238484193,1.1502766192886,1.2304986960858
"1999",0.129761938563363,1.30347238056383,1.29538139655808,-0.493276028554435
"2000",0.162073117396026,-0.0175372323238028,-1.07137201838172,-1.3814730359094
"2001",-0.634605494828238,0.663554674106173,-0.387877673296085,-0.577672315767862
"2002",-1.86195541600854,-0.314631106424908,0.307699062726249,-0.510702011597848
"2003",0.813677850984267,0.236883367785062,0.535985976548476,0.6396623410351
"2004",1.14256800995272,-1.29485148748413,-0.493957086869641,0.216640763979418
"2005",0.40200488462896,-1.25832075872182,-1.83422054951816,0.11486394798097
"2006",0.277394113808803,-0.0363408435198173,-0.0872427988432051,-0.156072411899719
"2007",-0.0341974393353958,-0.636503479964823,0.313128256698199,0.458668491910788
"2008",0.494582605046661,0.791614592926149,1.00489346809439,0.442768071059795
"2009",0.764421368742682,1.38668328312621,-1.0954935175184,-1.38199913826666
"2010",0.260286077452757,0.757411595782547,0.545451493483771,1.26957628002288
"2011",0.743488050936393,0.328225518013167,-1.17675600534131,-0.187656561560307
"2012",-2.12150715784507,-2.14401178019704,-0.967428726925552,-0.587551221086768
"2013",0.487602349645665,-0.343932192098126,-0.882045289373876,-1.45844903078983
"2014",-1.01848004888515,0.078480675545499,-0.926345036817918,-1.3463443429363
"2015",-0.801825039868757,0.159304862957227,-0.96445158787427,-0.139223806664758
"2016",0.239812769620735,-0.246835450521419,1.13545692553556,1.4212137758781
"2017",0.766573774772328,0.440609681682985,0.243275705328071,0.166895301236733
"2018",0.14227727349448,-0.466016138283415,0.780994169247091,1.39057425588069
"2019",1.02118263988143,1.08130013916692,-0.116776960182662,1.30286971613199
"2020",2.67318171967246,0.47599118429705,-0.487916034987227,-0.542219232899552
