"","H.sst.AEN","E.sst.AEN"
"1889-07-01",0.580065286166471,0.576899969212254
"1889-08-01",0.460254088748961,0.202465615429508
"1889-09-01",0.0571653435292483,0.148963965760798
"1889-10-01",0.287804781841222,0.271331440667527
"1889-11-01",0.0630809370954384,0.0710652201477105
"1889-12-01",0.461324915904458,0.425876223911086
"1890-01-01",0.844162751304161,0.776884489586809
"1890-02-01",0.195543585501147,0.268964743296396
"1890-03-01",0.117338350782027,0.130602789379675
"1890-04-01",0.00937235989322592,-0.28696071854645
"1890-05-01",-0.393125252348033,-0.170902638708295
"1890-06-01",-0.132117276688554,-0.610600915255311
"1890-07-01",-1.12990715118507,-0.957597186576363
"1890-08-01",-0.663897457914435,-0.595086258762866
"1890-09-01",-0.376559330436083,-0.426557018104032
"1890-10-01",-0.443036685975085,-0.561460288182526
"1890-11-01",-0.797731638755291,-0.68080763076101
"1890-12-01",-0.577249810068538,-0.551643397717948
"1891-01-01",-0.571157492744498,-0.559048368582294
"1891-02-01",-0.139912326658286,-0.280426664334878
"1891-03-01",-0.450212765066316,-0.353074796346573
"1891-04-01",-0.289897863873696,-0.0741872242650023
"1891-05-01",-0.400844783363359,-0.613691834723297
"1891-06-01",-1.8070082133527,-1.34906766280022
"1891-07-01",-0.866757343975189,-1.43488674208287
"1891-08-01",-1.27816141938467,-1.39376165361702
"1891-09-01",-0.677652844853334,-0.693622367386692
"1891-10-01",-0.316557965004956,-0.408107825164694
"1891-11-01",-0.486282817925339,-0.32269761190777
"1891-12-01",0.069403465799766,-0.385944591982545
"1892-01-01",-0.296097269574472,-0.490972598962798
"1892-02-01",-0.276555814189637,-0.260494967613333
"1892-03-01",-0.378921762028849,-0.248449059996837
"1892-04-01",-0.156235208609835,-0.83970429731078
"1892-05-01",-1.45417012833929,-1.4323356805537
"1892-06-01",-0.973317781176253,-1.75674757940856
"1892-07-01",-1.16444708322318,-1.36297750602447
"1892-08-01",-0.763318300391921,-1.1935628920008
"1892-09-01",-0.673249620116389,-0.531444537861331
"1892-10-01",-0.780201292689208,-0.578673049633255
"1892-11-01",-0.190352804919816,-0.542422746570849
"1892-12-01",0.618639149680505,-0.28012511354492
"1893-01-01",-0.876821466468372,-0.398032826208007
"1893-02-01",-0.394721508744795,-0.553832229108359
"1893-03-01",-0.53151070151488,-0.690501070701684
"1893-04-01",-1.04686676526642,-0.560084036749824
"1893-05-01",-0.440647239006524,-0.487567672364236
"1893-06-01",-0.67510247695527,-0.216921918618982
"1893-07-01",0.435267431752025,0.131100519247218
"1893-08-01",0.51974550862563,0.160133656373006
"1893-09-01",-0.0982632503042053,-0.186773899316068
"1893-10-01",0.0478311381833277,-0.39703547610188
"1893-11-01",0.513169654100327,-0.365244177771266
"1893-12-01",-0.094610636461978,-0.364480858419934
"1894-01-01",-0.272493859223599,-0.10812799830825
"1894-02-01",0.552423365576075,-0.0849651904268799
"1894-03-01",-0.525766145789613,-0.0239515809456256
"1894-04-01",-0.534441303059241,-0.43642327305359
"1894-05-01",-1.02817206546192,-0.860159573859191
"1894-06-01",-0.0539768629664491,-0.671664105215771
"1894-07-01",-0.151297612011097,-0.291911989286131
"1894-08-01",0.0771028637583813,-0.10997305744131
"1894-09-01",-0.209795819450185,-0.0328713310729178
"1894-10-01",0.185942977404083,0.252982193926668
"1894-11-01",-0.235785342936023,0.0058940354732135
"1894-12-01",-0.112814895513885,-0.0620381332263496
"1895-01-01",-0.503148348168815,-0.143012394070916
"1895-02-01",0.449616066852515,0.105844908698602
"1895-03-01",-0.069678230067441,0.311747149846575
"1895-04-01",-0.106107878758184,0.0755904919886608
"1895-05-01",-0.789896207762362,-0.573119201945902
"1895-06-01",-0.610636140099696,-1.11159848485945
"1895-07-01",-0.544611582178262,-0.997270002784104
"1895-08-01",-0.278726506646325,-0.620094178122062
"1895-09-01",-0.184398660288681,-0.480603082974594
"1895-10-01",-0.0942949032413285,-0.346900667884687
"1895-11-01",-0.0766985372057394,-0.249903744109208
"1895-12-01",-0.935473064614564,-0.461494398401207
"1896-01-01",-0.308471810220232,0.0505790790486623
"1896-02-01",0.0873303858950517,-0.001145591146897
"1896-03-01",0.314162317197353,0.099121114717847
"1896-04-01",0.209957495566971,0.131897768032641
"1896-05-01",0.0545761387226719,-0.518533596206315
"1896-06-01",-0.567708726022299,-1.33529345442313
"1896-07-01",-1.03465727209585,-1.42135365047429
"1896-08-01",-0.706761030009691,-1.08855664813617
"1896-09-01",-0.200133363988143,-0.584244258368519
"1896-10-01",0.0222505713805092,-0.281647693455166
"1896-11-01",-0.0919465964644189,0.00254846429932787
"1896-12-01",0.642438380364117,0.435831078182857
"1897-01-01",0.248094224535111,0.575805106702761
"1897-02-01",0.312748075152775,0.293470460489305
"1897-03-01",0.548998155682943,0.302540186407616
"1897-04-01",0.507078061943577,0.434527863054872
"1897-05-01",0.339492125307982,0.102551265137056
"1897-06-01",-0.117208514185072,-0.453744088145276
"1897-07-01",-0.138539527611807,-0.611873090763706
"1897-08-01",0.139823740098239,-0.171971770918883
"1897-09-01",0.0214561261638088,-0.0448404887934288
"1897-10-01",0.0519793598288238,-0.22630962082246
"1897-11-01",0.0535106624231303,-0.25897003192748
"1897-12-01",-1.61857336172733,-0.486646980221896
"1898-01-01",-0.928772539661243,-0.673269834468983
"1898-02-01",-0.547232067960489,-0.446148358472808
"1898-03-01",-0.466820247601672,-0.447242771556547
"1898-04-01",-0.266473304262685,-0.123133924077981
"1898-05-01",-0.317708729629389,-0.15391656535069
"1898-06-01",-0.0749992603893181,-0.351158578847902
"1898-07-01",-0.623941615029455,-0.625070648666151
"1898-08-01",-0.459180516166881,-0.549596854765335
"1898-09-01",0.0708393386118478,0.034170096971127
"1898-10-01",-0.199499899866801,-0.0572768023562961
"1898-11-01",0.308645425410217,0.10631142252351
"1898-12-01",0.755481163258696,0.247292945361519
"1899-01-01",0.445901217315258,0.0398510052104276
"1899-02-01",-0.340929476118501,0.13501546315319
"1899-03-01",0.480425189340068,-0.0134606329719286
"1899-04-01",0.0821254081668369,-0.181556130223863
"1899-05-01",0.0805346943755896,-0.0923853950038541
"1899-06-01",-0.288141889759658,0.0606091644162343
"1899-07-01",0.835937308719145,0.212279021043882
"1899-08-01",0.327130006118962,0.113887221297116
"1899-09-01",-0.361880810454746,0.121638195770061
"1899-10-01",0.364314491435272,-0.0905023811898215
"1899-11-01",-0.386707007919136,-0.503233572108614
"1899-12-01",-0.98123473233296,-0.758656381367784
"1900-01-01",-1.50307595438711,-0.810314936891648
"1900-02-01",-0.466051254093342,-1.00852859070409
"1900-03-01",-0.642981286277283,-0.469472624997226
"1900-04-01",-0.371679071818136,-0.728871434458132
"1900-05-01",-1.07276439956205,-0.999797444461758
"1900-06-01",-0.855176304139662,-1.26407313599858
"1900-07-01",0.298071638603032,-0.673995270864783
"1900-08-01",-0.72840212667046,-0.386343041820298
"1900-09-01",0.0961738824734218,0.146527464226323
"1900-10-01",0.442277816135682,-0.0243817581390957
"1900-11-01",0.423386731091189,0.284380745108517
"1900-12-01",0.53856000478245,0.294116097898727
"1901-01-01",NA,0.394587330444239
"1901-02-01",0.201264968185956,0.075821104818148
"1901-03-01",0.131801119196662,0.281701934390221
"1901-04-01",0.410559254557781,-0.122525586922763
"1901-05-01",-0.958422184162436,-0.521007793730013
"1901-06-01",-0.832354717255607,-0.42170558000174
"1901-07-01",-0.410374576521003,0.241267784545033
"1901-08-01",0.466664603834878,0.321654791695354
"1901-09-01",0.159561741016254,0.258187645089764
"1901-10-01",0.053230369149456,-0.063631630509212
"1901-11-01",-0.403790104075058,-0.0919254781924058
"1901-12-01",-0.196954367642497,-0.114006019723214
"1902-01-01",-0.419131457755704,-0.337902407602823
"1902-02-01",-0.0409790718482164,-0.13444426746562
"1902-03-01",-0.417877508066955,-0.546101831913415
"1902-04-01",-0.321407555859817,-0.469452294165133
"1902-05-01",-0.576035793927983,-0.699810448666141
